board,winner
 XOOXXOX ,1
XXXOOX OO,0
  X OX OX,1
OOO XXXXO,0
OXXXOXOXO,1
XX OXOOOX,0
OXOXO OXX,0
XOOOX  X ,0
XOOXXXOXO,1
X XXOXOOO,0
O XOXXOX ,1
OXXXOXOXO,1
OXXOXOXOX,1
OXOOXOXXX,1
X OXOXOXO,0
OX XOOX X,1
XXOOXOOXX,1
XXOXXOOXO,1
XXOOXXOOX,1
OOO X X X,0
XOOXXXOXO,1
XXOOXXOXO,1
OOXXXXXOO,1
XOXXOXOXO,1
XOXXXOOXO,1
XOXXXOOXO,1
XXOOXXOXO,1
 XOOOXXXO,0
XXOOXXOOX,1
OOOXO XXX,0
X OXO XXO,1
XOOXXOXOX,1
 XXOOOOXX,0
OX X XXOO,1
XX  OOO X,0
XOXXO XO ,1
XXOXOOXOX,1
OXOXXXXOO,1
OX OX X  ,1
O XOX OXX,1
OOXXOXXOX,1
XXOXOOXXO,1
OOXOXOXXX,1
 XXOOXOX ,1
X OXO O X,0
  XOOX X ,1
 XOXOOOXX,0
XOOXXOXXO,1
XX OOOOXX,0
XXXOOOX O,0
  XOOX  X,1
XXOXXOXOO,1
XOXOOO XX,0
OX X  XO ,1
XXXO XOOO,0
OOXXOXOXX,1
XXXOXOOXO,1
O XOX X  ,1
 XO OXOX ,0
OOXXOXXXO,1
 XOXX OXO,1
OOXX XOX ,1
 XOXXOOX ,1
XOOXXOXOX,1
OXOXOOXXX,1
XXOXXOXOO,1
XOXXOOXXO,1
OOXXOOXX ,0
XOOXOXXOX,1
XOXXOOXXO,1
XOXOXOXOX,1
XOXXOXOXO,1
XOOXOXXOX,1
XOXXOOO X,0
 XOOO  XX,0
OOX XX OX,1
O XXOX OX,1
OXXXOXOOX,1
XOOXX XO ,1
X OXO X  ,1
 XOOOOXXX,0
 OXOXXX O,1
XOXOXOOXX,1
OOXXOO XX,0
XXOXOXXOO,1
 XXOXOOOX,0
XXOOOO XX,0
XOOXXOXOX,1
 OOOX  XX,0
O X OX  X,1
OXXOXXOXO,1
XOOXOXXXO,1
OOXX XOX ,1
XXOOOX   ,0
OXXX OOOX,0
XXOXOOO X,0
 X OXOXOX,1
OXXXO X O,1
XXOXOOOX ,0
OX  XO X ,1
OX OX OXX,1
OOXXOO XX,0
XXXOOO OX,0
OXO XXO X,1
OXX  XOXO,1
XXOOOX XO,0
 XXOXXOOO,0
OOXXOXOXX,1
 XO XXOXO,1
OXXXOXXOO,1
 OXOX XXO,1
 X  XOOX ,1
OXXOOXOXX,1
XXO X XOO,1
OXOOXXXXO,1
 XO XXOOX,1
X  XXOOO ,0
OXOXXOOXX,1
OXXOXOOXX,1
XXOXOXXOO,1
 XXOOXOX ,1
 XOOOX X ,0
X OOOXOXX,0
X OXOXOXO,0
X  X OX O,1
OXOOXXOXX,1
XX XXOOOO,0
XOOXXXOOX,1
XOXOXXOOX,1
 X XO X O,1
OXO OXOXX,0
OXOOXXX  ,1
XOOXX  XO,1
OOOX XXOX,0
OOX OXXX ,1
 OX XO X ,1
  XOOO XX,0
OXX OXO X,1
XXO XOXO ,1
OXXXOXXOO,1
OOXOXXXOX,1
XOOXXOOXX,1
XOX XOOX ,1
 XOOXX OX,1
XXXO OOOX,0
XX XOXOOO,0
OXXXXOOXO,1
 OXXOXO X,1
  XX OOOX,0
 XXOOX OX,1
X OXXXOOO,0
X XOOO X ,0
OXXXOOXOX,1
OXX OOOXX,0
  XOXXXOO,1
XOOOXO XX,0
XO XOXX O,1
XOXXOOOX ,0
 X  XO XO,1
XOXOOXXXO,1
 XOOO  XX,0
XO XXOXO ,1
OXOXOXXXO,1
XXOOXXXOO,1
OOOXO XXX,0
OOXXOXXOX,1
XXOOXXOOX,1
 XX OXOOX,1
OXXOOXOXX,1
  XOX X O,1
 XOXX OXO,1
OOOXO XXX,0
X XXO XOO,1
OXOXX OX ,1
 XOOXOX X,1
 XXOXOXO ,1
XOXOXXXOO,1
  XXXOOXO,1
 XX X OOO,0
XXO OXOOX,0
 OX XO X ,1
 X  X XOO,1
X  XOOX  ,1
XOOXXOXOX,1
XOOOXXO X,0
OOOXX XOX,0
O XOXXOX ,1
OXO XXO X,1
XXO OXOXO,0
XOOOX XOX,0
 XOXXOOOX,0
 XO OXOX ,0
OX OX XOX,1
 OOOOXXXX,0
OX OXX OX,1
 OOO  XXX,0
OXXOOXXOX,1
XXOXXOOXO,1
XOOO   XX,0
OOOX  XX ,0
  X OXO X,1
X  XO XO ,1
OX  XO X ,1
X  XXOOXO,1
OXOXXXOXO,1
O XOOXXX ,1
X XOXOX O,1
XOXXXOOO ,0
XXXOXOXOO,1
OXXXOOXOX,1
 XXX OOO ,0
OXOXOXOX ,0
OXXOOXOXX,1
O XO X  X,1
XOOXXOOXX,1
XOXXOOO X,0
OOOX XOXX,0
XXO XOOOX,0
XXOOO X  ,0
OOOXXXX O,0
  X OXOX ,1
XOXXOXOXO,1
XOOXXXOXO,1
XOXXOOXXO,1
XOXOXXOOX,1
 X XOOXOX,1
XOXOXXOOX,1
OXOXXOXXO,1
X OXXOOOX,0
OXXOOXXOX,1
 OX XXOXO,1
OX OX OXX,1
XXXXOOXOO,1
XOXX OOOX,0
XOXOXOXOX,1
OXXOXOOXX,1
XX  XOXOO,1
XX X OOO ,0
 OXO XXXO,1
 XX XOXOO,1
OOX  XOXX,1
OXOXOOXXX,1
 X OX  XO,1
X OXXOOX ,1
XOOXOOXXX,1
OOXO X XX,1
  X X XOO,1
XOXOOXXXO,1
XOX OX OX,1
OX X XXOO,1
XOOOXOX X,0
XOXXOOXXO,1
X XOOO  X,0
OOOXX XXO,0
 X OOOXX ,0
XOOXOXXOX,1
XOXOXOXXO,1
OOXXXOOXX,1
O XOXXX O,1
XOXXOOO X,0
XXXOXOOXO,1
OXOOXXXOX,1
OXXOXXOXO,1
 XO X XO ,1
 XXX OXOO,1
OOXOX  XX,1
OXOOO XXX,0
XOXOOX X ,1
XOX XOXO ,1
XOOXXOX  ,1
XXOOX XO ,1
  XXOXOOX,1
XOOXXOOXX,1
XXXOOOO X,0
 XXOOO  X,0
XOO OXOXX,0
OXOOO XXX,0
XXOXXOOO ,0
XOX OOOXX,0
XOXOOXOXX,1
XXXOO XOO,0
  X OX OX,1
X  X XOOO,0
OXXXOOXXO,1
OXXOOXOXX,1
  XOXOXOX,1
OXXXOXOOX,1
XXOOOXX O,0
 OXO XXXO,1
 XOXOOXX ,1
XXOXOXXOO,1
XOOXXOXOX,1
OXOOXXXOX,1
OX X  X O,1
OOOXXXOX ,0
OX XXO XO,1
OOOXXX XO,0
OX XXOOX ,1
XOX XOOOX,0
XOXXOXOOX,1
XXOOXOOXX,1
OXOXX OX ,1
OOXXXXOXO,1
OXOOX  XX,1
XOOX XX O,1
XOXXOOOX ,0
XXOOX  XO,1
X XX  OOO,0
XXXOXOXOO,1
 XOX OXOX,1
OXOXOXXOX,1
XOXO XOX ,1
XOXOXOOXX,1
O XXX XOO,1
OXOXXXOXO,1
XOOXXXOXO,1
XOOOXX   ,0
OXXOXXOXO,1
 XOXX XOO,1
 X OX X O,1
XOX XOOOX,0
OOXOOXXXX,1
 XOXOXOOX,0
XXOOXOXOX,1
XOXOXXOOX,1
 XOOOX  X,0
OOXXOXXOX,1
OXOXXXOOX,1
OXXXOOXOX,1
XOOXX X O,1
OX XXOXO ,1
 XOXO OX ,0
 XX X OOO,0
XX XOXOOO,0
X XOX OXO,1
 OXOXXXO ,1
XOX OX OX,1
XXOXOOXXO,1
XXXOO XOO,0
 XOXO XXO,1
XXO X OXO,1
  XXXOOO ,0
 OX XOXXO,1
XO OOOXXX,0
XXOXOOOX ,0
 XO XXOXO,1
X   XXOOO,0
OXOXXXOOX,1
XX X OOO ,0
XOOOXX OX,0
OOXXXXOXO,1
OXOOOXX X,0
OOXOXXOXX,1
OXOXXXOOX,1
OXOXOXXOX,1
OXXOXOOXX,1
XX XOOO  ,0
OXOXXOXOX,1
XOXXOXOXO,1
  XOXXOOX,1
XO XXOXO ,1
XX OXOOOX,0
XX XOOOOX,0
XXXXOOXOO,1
XOXX XOOO,0
XOXOXOOXX,1
OXXO X XO,1
OXX OOOXX,0
 OX X XO ,1
 OXOXXX O,1
X OXX XOO,1
OXX XOXO ,1
 OX  X OX,1
OOOXX OXX,0
 XOXXOOX ,1
 XOX  XO ,1
XOXOXOXOX,1
XX XOOOXO,0
XXOOX XO ,1
 X  XXOOO,0
OOXXOXXXO,1
XOXOOXXOX,1
X XOOOXOX,0
XOXOXOXOX,1
XOOXXXOOX,1
OX XXOXO ,1
OX OXX OX,1
 OXOXOXX ,1
 XXOOO X ,0
 XOOOX  X,0
OXXOXXXOO,1
OX  XO X ,1
 OXOOXXX ,1
XOXXOOXOX,1
XXXOXOOO ,0
XOXOXXXOO,1
XOXXOOOX ,0
  X  XOOX,1
OX OXXO X,1
OOXXXOXOX,1
XOXOX  XO,1
XOXOOXXOX,1
XOOOXOXX ,0
 XXOXXOOO,0
  X OXO X,1
  XOXOXXO,1
OXXXOXOOX,1
OXO XX OX,1
XXOOXXOOX,1
OXOXXXOOX,1
  XOX XO ,1
XXO OXOOX,0
O X  XOX ,1
X  X  XOO,1
OXXOXOX  ,1
OX  XXOXO,1
XOXOX OX ,1
 XOOXXOX ,1
 OX OX  X,1
X XOOOXOX,0
XOOXOXXXO,1
 XOOOX X ,0
O X  X OX,1
X XOOOX  ,0
OXO XXXO ,1
   OOOXXX,0
OXX OOOXX,0
O XOXX OX,1
OXOOXOXXX,1
XXOOXOXOX,1
OOX OXX X,1
O XOOOXXX,0
OOO X  XX,0
 OXXOX OX,1
XX OOOXXO,0
X   XXOOO,0
OXXXOOOX ,0
OOO   XXX,0
OXXXOOOX ,0
OOXXXOOXX,1
O X X XO ,1
XOXOXXXOO,1
OXXOOXOXX,1
XX OXXOOO,0
OXXOXOXXO,1
X  XO XO ,1
XOXOXOOXX,1
OXXXOXOXO,1
XOXOXXXOO,1
XOOXO OXX,0
XX X OOO ,0
 OXXXO XO,1
OXXXOOXXO,1
XOXOX XO ,1
XX XXOOOO,0
 OX  XO X,1
XOOO XXOX,0
XOOOXXO X,0
OXXOOXXOX,1
 XXXO XOO,1
 OOOX XX ,0
OOO XXXOX,0
OOXXXXOOX,1
 XOOOXXXO,0
OXOXOXXXO,1
OOO X XX ,0
X  XOOXXO,1
XOOXXOOXX,1
OXOXOXXOX,1
XXOXOXXOO,1
 XOXXO XO,1
OXOXXOXOX,1
XOOXXXOOX,1
OXXXOXOXO,1
XOOOXOX X,0
X OXXOOOX,0
OXOOO XXX,0
XOOXXXOOX,1
XOXOXOXOX,1
OX  XO X ,1
OOXOOXXXX,1
XOXXOXXOO,1
 XXXXOOOO,0
OXOXOXXOX,1
X XXOOOOX,0
X XXXOOOO,0
XOOXXXOXO,1
XOXOXOXXO,1
XO XOOOXX,0
O X XXXOO,1
XXOXOOXOX,1
XOOXXXOXO,1
OOXXXXOOX,1
OOX XXXO ,1
XX OOXXOO,0
XO XX XOO,1
OXXOXOOXX,1
 XX XOOO ,0
OXO X OXX,1
OXOXXXOOX,1
XOXX OOOX,0
 OXOX XXO,1
XOOOX OXX,0
XOOO XXXO,0
OXXOXOXXO,1
XXOOXXXOO,1
OXOXXO X ,1
OXXXOOXXO,1
X XOOXXOO,0
 XXX  OOO,0
OOXXXOXOX,1
  O OXOXX,0
 OXOX  X ,1
 XO X X O,1
OXO X XOX,1
 OX X X O,1
OXOXXXOOX,1
 X  XOX O,1
X XOOO  X,0
  XOX  XO,1
XOOXO OXX,0
X  X OOOX,0
XXOXOXXOO,1
OXXXOXXOO,1
XOX OX XO,1
XOOXXXOOX,1
OOX XOX X,1
XOOXXO X ,1
XXOXOXOO ,0
 OOOX XX ,0
XX OOOXOX,0
OOO XXXOX,0
XOOXXXOXO,1
O XXX OXO,1
X  XXOXOO,1
OX XXXOOO,0
XXOXXOOXO,1
XOXOOOXX ,0
 OX OX  X,1
OOOXXOXX ,0
XXOOOOX X,0
 OX XOX  ,1
XXOOX X O,1
OOXOXOXXX,1
XXXOXOXOO,1
OXXOOXXOX,1
 X OX X O,1
 XXOOXXOO,0
 X OXOX  ,1
OXXOOXXXO,1
OOX X OXX,1
OXXOOXXXO,1
 XXXOXOOO,0
  XOOX  X,1
OX  X  XO,1
X OXOXO  ,0
X XOOOXOX,0
XOXXOXOXO,1
XXOOOXX O,0
OXXOXOXOX,1
XOXOXOOXX,1
XOOOOX XX,0
 OX XO X ,1
OXOOXXOXX,1
 XX XOOO ,0
X OXOOXX ,1
X  X  XOO,1
OXOOXOXXX,1
XX   OOOX,0
XXXOOO OX,0
 XO XXOOX,1
OOXXXOOXX,1
XO XXXOOO,0
 XX  XOOO,0
OOXXOXXXO,1
OXOOXXX  ,1
OXOOXXOXX,1
X XXOXOOO,0
X OXOOOXX,0
XXOOOXXO ,0
XXOOO XXO,0
X XOXOXO ,1
 OX OXXOX,1
OX XXXOOO,0
XOOOXXOX ,0
OXXOOXXOX,1
XOOOX XOX,0
O XOX XOX,1
OXOOOXX X,0
XOOXXOOXX,1
XO XOXXO ,1
XXOOXXOOX,1
OXXXXOOXO,1
O X OXXOX,1
OXXXO XO ,1
XOOXXXXOO,1
OXX XXOOO,0
OOXXXOOXX,1
XOOXXXOOX,1
 XOXOXOOX,0
 X XOXXOO,1
 XOXOXOOX,0
  XXXOOO ,0
X OXOXX O,1
 XXOOOXXO,0
XXXOOOX O,0
XX OX XOO,1
   XOOOXX,0
O OXOXOXX,0
OXXOOXXOX,1
XOOO XOXX,0
XOXXXOOXO,1
XOXOOXXXO,1
 OOOOXXXX,0
XXOXXOOXO,1
XO XOOOXX,0
X XOOOX  ,0
OXXOXXOXO,1
 XOOOXXOX,0
OXOOX XX ,1
XXOOOXX O,0
OXOXXXOOX,1
XXXOOXOOX,1
OOXX XO X,1
O OXOXOXX,0
OXO X OXX,1
X OX XXOO,1
XOXOXOXXO,1
OXO X XXO,1
XOXXX OOO,0
XOOXXXOXO,1
OXXOOXXXO,1
XXXOOXOOX,1
XOXOXOXXO,1
OXXX OOOX,0
OXOXO OXX,0
XXOXOOXXO,1
 XOXX OXO,1
 OX XXXOO,1
OXXXO XO ,1
XOXOOXXOX,1
OXX OXO X,1
OXOXXOXOX,1
XOOXXXOOX,1
OOOXXOXX ,0
 OOOXXXOX,0
X XOOXOX ,1
OXOOXXXOX,1
OXOXO OXX,0
XOXXOOXOX,1
OXXXO X O,1
OXOOOXXX ,0
 X XO X O,1
XXOXXOOO ,0
 XXOOOXXO,0
X OOOX  X,0
 X  XO XO,1
XOXOXXXOO,1
XXOXXOXOO,1
 XOXX XOO,1
OXXOOXXXO,1
X OOO  XX,0
XOXOXO X ,1
 XOOXXO X,1
OXXXOXOXO,1
OOOXX XXO,0
XXOOOXXO ,0
XOOXXOOXX,1
  XOOOXX ,0
O XOXX OX,1
XXO OXOXO,0
 OOOXXXXO,0
XXX   OOO,0
OOOX XXOX,0
XX XXOOOO,0
O X  XOX ,1
OXXXOXXOO,1
 XXXXOOOO,0
OOXXXXOOX,1
  XXXOOXO,1
XXO OOOXX,0
 XO XO X ,1
 XXOOO X ,0
XXXXOOO O,0
  XXXOOXO,1
XOOOXX XO,0
  XOX XO ,1
XOOXXXOOX,1
XX  OOO X,0
XXOOX X O,1
OXOOXXX  ,1
XOXOOO XX,0
 OOO XXX ,0
OOXOOXXXX,1
OXOXOXXOX,1
  X XOXO ,1
XOXXXOOXO,1
OXX OOOXX,0
  OXO OXX,0
OXOXXXXOO,1
X XOXO XO,1
XO X XXOO,1
OXXX XOOO,0
XXO XOX O,1
XXXOOXOOX,1
OOOXOXX X,0
OOO XXOXX,0
X  X OX O,1
XOOO XOXX,0
XOX OX XO,1
OXOXOOXXX,1
O XO XXXO,1
XOXXOOXOX,1
XX OOO X ,0
XXX OOOOX,0
X  XOOX  ,1
 XOOOX  X,0
OX X  XO ,1
XXXOOO OX,0
X XOOOXXO,0
 XX OXOOX,1
OXXX XOOO,0
XOXXOXXOO,1
XOX OXOX ,1
XOXOOOXX ,0
XOOOX OXX,0
 XOX OXOX,1
OXOXOXO X,0
XXOOXXOXO,1
XOOXXOXOX,1
  OOO XXX,0
 XOXOXOXO,0
 X XOXXOO,1
XXO OOOXX,0
O X XOXOX,1
O XOX XOX,1
X OX  XO ,1
XXOOXXOXO,1
OX  X XO ,1
X OXXOXO ,1
OXOOXXXXO,1
X OX  XO ,1
XXOOXXXOO,1
XXOX OXO ,1
XXXXOOO O,0
XXOOX  XO,1
 OXXXOOX ,1
OXOXXXXOO,1
OX OXXO X,1
OOO  XXX ,0
OOXXOXOXX,1
OXXOOXOXX,1
 XXXOOX O,1
 XXXXOOOO,0
 OOOXXXOX,0
O X XOXOX,1
XXOXO OXO,0
OOXXXXOXO,1
XX OXOOX ,1
XOOXXOXOX,1
XOOO XOXX,0
XOOXXOXOX,1
XX OX OXO,1
OOOXXOXX ,0
OXXOXOXOX,1
OOX  XXXO,1
XXOOXOXXO,1
 XO OXOX ,0
 XXOXXOOO,0
XXOXOXO O,0
XOOOXX XO,0
XXOXOXXOO,1
XOOO  XX ,0
XXXXOOXOO,1
OOO XXXOX,0
 XOXXOXO ,1
OX X  X O,1
OOXXOXXXO,1
O XOXXX O,1
OXXXOOXOX,1
XX OXXOOO,0
XOOXXOXOX,1
 OXXOX OX,1
OXOXOOXXX,1
 XOOO  XX,0
 X OXOXOX,1
XX XOOO  ,0
OXOXXXOOX,1
X OXXOOOX,0
XOXOOXXXO,1
  XXX OOO,0
 XXOOXO X,1
OXOOXXXXO,1
OXXXOXOOX,1
OXOXOXXXO,1
OOO XXX  ,0
XOOXXO X ,1
 XOOOXX  ,0
 OXX XOXO,1
X XOXOOOX,0
XXOOXXOOX,1
XXOOOXXO ,0
X XOX OXO,1
OXXOX XO ,1
 XOXOXOOX,0
 XXOXOXO ,1
  X XOOX ,1
XXXOO XOO,0
OXOOOXXX ,0
OO XOOXXX,0
XOX XO XO,1
OOXXX OX ,1
XOOXXOOXX,1
XOXX OOOX,0
XOOXXOOXX,1
XXOOXOXOX,1
XX OOXXOO,0
XXX OOOOX,0
XO XX OXO,1
OXX XXOOO,0
OOXO X XX,1
XOOXXOOXX,1
OX X OXXO,1
 XXOOOXOX,0
O XOX X  ,1
XOXXOOXXO,1
O X OX  X,1
 XOOOXOXX,0
X OXXOOOX,0
OXOOXXOXX,1
  OOOX XX,0
OXXXOXOOX,1
XXOOO  X ,0
  X  XOXO,1
 XOOOXXXO,0
OOXXXOXOX,1
XOOOXOXX ,0
XXOOXXOOX,1
XOOO OXXX,0
 OXO X X ,1
OXXOXXOOX,1
XXOOO XXO,0
OXXOOXOXX,1
  OXO OXX,0
XXXX OOOO,0
X OOOOXXX,0
 X OXOXXO,1
X OXXO XO,1
OXOX XXO ,1
XXOOXXOXO,1
 XOOX  X ,1
 XXOOXXOO,0
OXOXXXOOX,1
XXOOXXOXO,1
XXX OOOOX,0
OXOOXXOXX,1
XXXOXOXOO,1
OXX OXOX ,1
XXXOOO XO,0
OXOOXXOXX,1
XXOXOXXOO,1
 X OX X O,1
XOOO OXXX,0
OXXOOOX X,0
OOOOXXX X,0
XOOO   XX,0
X OXO XXO,1
XOOXXOOXX,1
 XOOOOXXX,0
OXOXXXOXO,1
XOXOX  XO,1
OX XX OXO,1
O XOOOXXX,0
OOOXOXX X,0
OOXXXOXXO,1
OXXOOX X ,1
OOXOXXX  ,1
XXOOO X  ,0
  XOXOOXX,1
X  XXOXOO,1
  XOX OX ,1
OOXXXOXOX,1
OXOOXX  X,1
X OOOXXOX,0
 XXXOOX O,1
O XXOX XO,1
XXOXOXO O,0
OOOXOXXX ,0
 OXOOOXXX,0
OXXO XO X,1
XXOX  XOO,1
XX  X OOO,0
 XXX OOO ,0
XXOOXOXXO,1
OOXXOXXXO,1
O XXXOX O,1
OXXXOOXXO,1
X XOXOX O,1
 X XOOOX ,0
OXXOOXOXX,1
X  X OOOX,0
XOOXXXOOX,1
OXOXOXXOX,1
O XXOX OX,1
 XOXOOOXX,0
XOOO XOXX,0
OXOOXXOXX,1
O X OX X ,1
X XXOOOOX,0
OOXOXOXXX,1
OOOXOX XX,0
XOOO XXXO,0
XXXOXOXOO,1
 X OXOXXO,1
XX OOOX  ,0
XXOOO XXO,0
X OXXOOX ,1
OX OX XOX,1
OXXXXOOXO,1
XXOXXOOXO,1
OXOXOXXXO,1
OXOXXXOXO,1
 X  XOOOX,0
OXXXOXOXO,1
XXXXOOO O,0
 XO XXOXO,1
OXXOOOXX ,0
XOXXOOXXO,1
XOOXXOOXX,1
OXXOXOXOX,1
 XOXO O X,0
OXOXXXOXO,1
OOXXOXOXX,1
OXXXXOXOO,1
XXOX OX O,1
OXXXOXOXO,1
OOXXOXXOX,1
OXOXOOXXX,1
OXXOXXXOO,1
OXOXXXXOO,1
OOX OXXX ,1
X  XOOXXO,1
XXO OXOOX,0
OOXOOXXXX,1
 X OXOXXO,1
X  X OX O,1
OOXXXOXOX,1
OXXXO XO ,1
O XOX  X ,1
O XX XOXO,1
XOXXOXXOO,1
 OOXOXOXX,0
 OXX XOXO,1
  X OXO X,1
O XXXXOOO,0
OXXX XOOO,0
XO XXO XO,1
XX OOOXOX,0
OXXOOXXOX,1
OOXOXOXXX,1
X X XOOXO,1
O X X OX ,1
XOXOXXXOO,1
OXXOXXXOO,1
  XOXOX  ,1
OXOXXXOOX,1
OXXOXOOXX,1
X  XOOX  ,1
XX XOOXO ,1
 OOOX XX ,0
OXXXOOXOX,1
XX  OOO X,0
OXOX  X  ,1
OXXOOXXXO,1
OXXOXO X ,1
OXXOOO XX,0
 OOO X XX,0
XO XOOOXX,0
O X XO X ,1
OOXOOXXXX,1
  X XO XO,1
OX  XXOOX,1
XX XOXOOO,0
  X OX XO,1
XOXXXOXOO,1
XXXOOOX O,0
 XOXOXOOX,0
OXXOXXOOX,1
OXOXXOOXX,1
XXOOXXOOX,1
OOXXOXXOX,1
XXXOX OOO,0
OXXXOXOOX,1
XOXOOX X ,1
XXXOOX OO,0
OXOOOX XX,0
XXOOO   X,0
OOOXX  X ,0
XOOXOXXOX,1
XOXX OOOX,0
XOOXXXOXO,1
 XO XOXOX,1
XOXOOXXXO,1
 X OXXOXO,1
X OOOOXXX,0
OXXOXXOOX,1
 XOXOXXO ,1
OXO OXOXX,0
OOOX XOXX,0
XOOXXXOXO,1
 XO XOXOX,1
OOXXXOXXO,1
 X XXOOXO,1
OXOXXXXOO,1
XOXXOOXOX,1
XOXXOXXOO,1
OXOXO X X,1
  X OX OX,1
OX OXXO X,1
X OXXO XO,1
XXOOX X O,1
 OXOXXO X,1
OXXO X OX,1
OXOOOXX X,0
 XXOOX XO,1
 OOOX XX ,0
OX  XXOXO,1
 OX  X OX,1
XXOOXOXOX,1
OXXOXXXOO,1
O X  X XO,1
XOXOOXXOX,1
 OOO X XX,0
 XXXOOOXO,0
OXXOXOXXO,1
X XX  OOO,0
XXXXOOO O,0
XOOXXXOOX,1
X XOOOX  ,0
OXXX XOOO,0
XOXXOOXXO,1
XOOXXOXOX,1
  X XOXO ,1
OXXXOOXXO,1
OXOXXXXOO,1
XOOXXXOOX,1
XXXOOXOXO,1
 X X OOOX,0
OXOOXXXXO,1
O X XOX  ,1
XOOOXO XX,0
OOOX XXOX,0
OOXO XXX ,1
OOOXXOX X,0
XOXX XOOO,0
XOXXXOOO ,0
OXOOO XXX,0
XOX XOOOX,0
XXOOXXOXO,1
OX XXOXO ,1
O XOXXX O,1
OOOXOXXX ,0
XXOOXOOXX,1
OOOXOXXX ,0
OOX  XOXX,1
XXOXOOXOX,1
OXXXOXXOO,1
 XO XOOXX,1
OXOX OX X,1
XOXOOXXOX,1
OXOOXX X ,1
 XOOX XOX,1
X OXX XOO,1
OOXOXXX  ,1
 OOO XX X,0
OXXXOOXXO,1
XX OOXXOO,0
XXX OXOOO,0
XOOXXXOOX,1
O XXOX OX,1
XX XOXOOO,0
OOXXOXXXO,1
OXXXOOXXO,1
O XOOOXXX,0
X XXOOXO ,1
OOXXOXXXO,1
XXXXOOOO ,0
XX XOXOOO,0
XOOOX X  ,0
OXXOOXXOX,1
XOOXO OXX,0
OOXXOXXOX,1
OOX X  X ,1
 XXOXO XO,1
X XXOOXO ,1
OXOXOOXXX,1
 XXOOOXXO,0
XXXXOOOO ,0
XOXXOXXOO,1
X XXXOOOO,0
  XOXOX  ,1
O XO XOXX,1
 X XOOX  ,1
O X XOXXO,1
XXO OXOOX,0
OXOXXOXOX,1
OXO XO XX,1
OXXOOXXOX,1
O X XXXOO,1
XOXOXXXOO,1
OXX XOOX ,1
XXO XOX O,1
XX XOOOOX,0
 XOOXXXO ,1
 XXOX OXO,1
XXO OXO  ,0
 OXOX  X ,1
OOXXOXOXX,1
XXXXOOXOO,1
OXOXXXXOO,1
O XO XXOX,1
XXXOOXOOX,1
OXXX OOOX,0
OOOXXOXX ,0
XXOXO OOX,0
OOX OOXXX,0
OOXXOXXXO,1
OOXXOXXXO,1
XXOXXOXOO,1
XOXXOXOXO,1
XOX XOOX ,1
OXXOOX X ,1
OXOXXOXOX,1
X XOOOXXO,0
 OXX XOOX,1
OOXXXXOOX,1
XXOOO  X ,0
O X X OX ,1
  X  XOOX,1
OX  X OX ,1
XOXOOXXOX,1
OXOX  X  ,1
OOOX XXXO,0
O XO XXXO,1
OXO X X  ,1
XOXX XOOO,0
   XOOOXX,0
O XXXXOOO,0
OOX XXO X,1
 OXOX XOX,1
XOXOXOXOX,1
X XXOXOOO,0
XOXX XOOO,0
XO XO X  ,1
XOXXXOOXO,1
  X XOXO ,1
XXO XOOOX,0
OOOXXOX X,0
OOXXXXOOX,1
OOOOXX XX,0
XOXOOXOXX,1
XXXOXOXOO,1
XXOOXXOXO,1
 OOOXXX  ,0
XOXOXXXOO,1
OX OXXOX ,1
OXOXXO X ,1
XXXXOOXOO,1
OXXXXOXOO,1
X XX  OOO,0
 XXOXOOOX,0
 XXOXO XO,1
OOOOXXXX ,0
XOOXXOXOX,1
  XO X OX,1
X OX  XO ,1
XXO OOOXX,0
  O OXOXX,0
XOOOX XOX,0
OOO XXX  ,0
 XXOXOX O,1
XOOXXXXOO,1
XOXXOXXOO,1
XOOXOXXOX,1
XXOOXOXOX,1
XOXOXXOOX,1
OOXXOOX X,0
XOOXXOXOX,1
OXOXXXOXO,1
XXO XOOOX,0
X OOO X X,0
OX OXXXO ,1
XOOXOXOX ,0
XOOXXOXXO,1
XOXOOXOXX,1
XXXOXOXOO,1
OXXXOXXOO,1
XXX  OOO ,0
OOOOX XXX,0
 OOXOXOXX,0
OOOXXXOX ,0
OXXXOXOXO,1
XOOXXOXOX,1
XXOXXOOXO,1
XX  OOO X,0
XOXXOOXOX,1
O X  XO X,1
O XOXXXO ,1
OXOXOOXXX,1
O XOX XOX,1
XXOOXO X ,1
  OXOXO X,0
XXOOXXOXO,1
 XXOOXOX ,1
OXXOOXXXO,1
 OXOXXXO ,1
XX OXOOX ,1
OOXXXXOOX,1
XOXOXOOXX,1
OXXOOO XX,0
 XXXOOOXO,0
XOXXOOXXO,1
XOOXO X X,1
  XXOXOXO,1
X  X OX O,1
 XXX  OOO,0
 XXXOXOOO,0
OOXXXXOOX,1
X OXOOX X,1
XOXOOX  X,1
XXOX OOOX,0
 X  X OXO,1
OXXOOOXX ,0
O X X  XO,1
OXOXX X O,1
  X OX XO,1
 XXXOOX O,1
XX XOOXO ,1
XOOOXO XX,0
XXOXXOOXO,1
XOX  XOXO,1
XXX OOO  ,0
OXXXOXOXO,1
XXOOXOOXX,1
OOXXXOOXX,1
XOXXX OOO,0
OX OXXO X,1
OXXOOXOXX,1
XOOXXO X ,1
 X XOOXOX,1
 OOOX X X,0
X OXOXOXO,0
